"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774459307012276470","Sun Mar 31 23:20:43 +0000 2024","0","@Unnoname93 @Jumianto_RK Gk setuju bu mega waktu ngomong kasihan deh Itu di internal pdip kayak kumpul keluarga. Sedangkan kalau diluar luar megawati justru muji jokowi bahkan ada videonya sempet dibandingin sama soekarno.","1774577596191387868","","Anno_Neim","in","","0","1","0","https://x.com/leonhart1g/status/1774577596191387868","837497018859737088","leonhart1g"
"1774012887415345163","Sun Mar 31 23:20:31 +0000 2024","1","@sbyfess ini sepertinya ada perkumpulannya di media sosial sepertinya hampir serentak di jakarta semarang jogja ini surabaya. ngelakuin hal yg sama konvoi nunjukin diri di jalanan serta berujung tawuran. @DivHumas_Polri @DPR_RI @kemkominfo @Itjen_Kemdikbud @jokowi @TjahjantoHadi","1774577545083773045","","sbyfess","in","Indonesia","0","0","0","https://x.com/VerdianAde/status/1774577545083773045","136264040","VerdianAde"
"1774102275554001109","Sun Mar 31 23:20:09 +0000 2024","0","@H4T14K4LN4L42 @jokowi Tapi orang Yaman yang di Demonisasi begitulah cara cawe-cawe culas mengalihkan masalah.","1774577451185983819","","H4T14K4LN4L42","in","","0","0","0","https://x.com/Zabidinir/status/1774577451185983819","505920756","Zabidinir"
"1774362651273150666","Sun Mar 31 23:20:03 +0000 2024","0","@tempodotco Jokowi byk utangnya rakyat hrs bayar","1774577428800893002","","tempodotco","in","","0","0","0","https://x.com/RMoceh/status/1774577428800893002","1269934033535975426","RMoceh"
"1774410598358683947","Sun Mar 31 23:19:40 +0000 2024","1","@KompasTV Hanya satu tuk Prabowo jgn nyembah Jokowi..dan penjarakan Jokowi karena dia sdh merusak tatanan demokrasi...karena ulah Jokowi pemilu jadi hancur..","1774577330427679129","","KompasTV","in","","0","0","0","https://x.com/Aja8Rachman/status/1774577330427679129","1613018645088833536","Aja8Rachman"
"1774344090026676593","Sun Mar 31 23:19:01 +0000 2024","1","@BeatJanur @jokowi Gawat Indonesia ku..","1774577167265124738","","BeatJanur","in","","0","0","0","https://x.com/AkhirZainul/status/1774577167265124738","1499756935796899844","AkhirZainul"
"1774346930967244876","Sun Mar 31 23:18:47 +0000 2024","0","@kompascom Ngawur cuma asumsi...Jokowi tak ikut kontestasi pilpres...dan Jokowi tak pernah sekalipun menyebut utk memilih 02...","1774577109249446306","","kompascom","in","","0","0","0","https://x.com/reincarnasi2/status/1774577109249446306","1604345001307426817","reincarnasi2"
"1774482981543190564","Sun Mar 31 23:18:03 +0000 2024","0","@Subhan_oke02 @prabowo @jokowi Sepakat","1774576924985372822","","Subhan_oke02","in","Kota Palembang, Sumatera Selat","0","0","0","https://x.com/YumaAr_/status/1774576924985372822","1297177103184482305","YumaAr_"
"1774442343539847430","Sun Mar 31 23:17:17 +0000 2024","6","@yusuf_dumdum Kasian petani. Kirain jokowi serius ngurus rakyat. Ternyata dia 9 tahun menipu rakyat demi anaknya. Aku salah seorang korban tipuan joko. Berdasarkan pengalaman itu aku tidak percaya (1) politikus (2) orang indonesia (3) partai politik (4) salesman.","1774576732865171596","","yusuf_dumdum","in","Ratchathewi, Bangkok","0","0","0","https://x.com/arivpermana/status/1774576732865171596","60813388","arivpermana"
"1773864480738554351","Sun Mar 31 23:17:02 +0000 2024","0","@Miduk17 @Puspen_TNI Pak @jokowi kami pinjem Jet kepresidenan boleh? Buat bawa hantaran kebetulan calon manten saya org korea ","1774576669250200053","","JhonSitorus_18","in","","0","0","0","https://x.com/AcehCarleone/status/1774576669250200053","1640807804641636352","AcehCarleone"
"1774410054533521725","Sun Mar 31 23:16:18 +0000 2024","1","@oto_bento @KeretaCepatID @BudiKaryaS @CommuterLine @Dr_Moeldoko @jalur5_ @jokowi @KAI121 @kemenhub151 @kementan @CNNIndonesia @GM_MarKA @kegblgnunfaedh kenapa komplen disini?","1774576485065781462","","oto_bento","in","","0","1","0","https://x.com/EAGAviation/status/1774576485065781462","1111565014794551296","EAGAviation"
"1774005945863147933","Sun Mar 31 23:15:18 +0000 2024","0","@susipudjiastuti @jokowi @prabowo @ListyoSigitP Coba bisikin @PartaiSocmed kan kmrn gacor banget tuh pas pilpres Dan doi ngidolain ibu juga Mungkin bisa tembus 4 angka eh tembus ke ring 1","1774576230446276878","","susipudjiastuti","in","Namec","0","0","0","https://x.com/uray_24/status/1774576230446276878","98345653","uray_24"
"1774576040691839284","Sun Mar 31 23:14:32 +0000 2024","0","Pasca lebaran demonstrasi besar2an untuk turunkan jokowi dan begundal2nya..","1774576040691839284","","","in","Majapahit Selatan ","0","0","0","https://x.com/MasboyK/status/1774576040691839284","2831858568","MasboyK"
"1774334826105192740","Sun Mar 31 23:13:56 +0000 2024","0","@DiahLarasatiP Tapi ada inisial brand E yg lagi trending mbak","1774575886907683028","","DiahLarasatiP","in","🇮🇩 INDONESIA ","0","0","0","https://x.com/Barna_byo/status/1774575886907683028","743505426898030592","Barna_byo"
"1774183091004899773","Sun Mar 31 23:13:43 +0000 2024","0","@liputan6dotcom looooh itu Sri Mulyani bilang Jokowi bayar hutang negara.","1774575833442832620","","liputan6dotcom","in","","0","0","0","https://x.com/rafly14884820/status/1774575833442832620","1670002871931400193","rafly14884820"
"1774256028684816778","Sun Mar 31 23:13:02 +0000 2024","0","@d3vilicious @jokowi turunnya al qur;an selalu diperingati ntah era mukidi tak pernah diacarakan lain dgn presiden2 sebelum2nya..","1774575661484786155","","d3vilicious","in","Majapahit Selatan ","0","1","0","https://x.com/MasboyK/status/1774575661484786155","2831858568","MasboyK"
"1774305981884989492","Sun Mar 31 23:12:59 +0000 2024","0","@PakarINTELek @jokowi Partai Seputar Ibu kota (partai anak mu) sedang memanen apa yang ditanam. Kalau pelakunya dari partai lain pasti kalian sudah menggonggong keras &amp; mengerahkan/menyewa anjing-anjing Buzzer kalian. Apalagi secara data dana politik PSI adalah ke-2 terbesar.","1774575648566280238","","PakarINTELek","in","","0","0","0","https://x.com/hendrowijonarko/status/1774575648566280238","156614803","hendrowijonarko"
"1774575591003668621","Sun Mar 31 23:12:45 +0000 2024","0","Tolong dong Bapak ini polusi setebel ini. Udah banyak anak kecil yang ispa loh. @KemenkesRI @kemenkomarves @KemenLHK @jokowi @detikcom @kompascom #polusi #AirQuality https://t.co/IA0mMK2Mfu","1774575591003668621","https://pbs.twimg.com/ext_tw_video_thumb/1774575462356049920/pu/img/FaaXmP8NfE_uas3z.jpg","","in","Jakarta, Indonesia","0","0","0","https://x.com/marcolausantosa/status/1774575591003668621","16345277","marcolausantosa"
"1774477809358123361","Sun Mar 31 23:12:38 +0000 2024","0","@abdulah_se33672 @geloraco Pelakunya Yaman apa China dulur.","1774575559441613100","","abdulah_se33672","in","jawa Timur Indonesia","0","1","0","https://x.com/KyaiMblebes/status/1774575559441613100","772656180283912192","KyaiMblebes"
"1774415413281182132","Sun Mar 31 23:11:16 +0000 2024","0","@hipohan Orang berjuang untuk kebenaran yakin akan selalu dlm bimbingan Tuhan..klo si Asrul Sani begundal2 Jokowi pasti akan kalah oleh kebenaran..!!","1774575218465665496","","hipohan","in","","0","0","0","https://x.com/AkhirZainul/status/1774575218465665496","1499756935796899844","AkhirZainul"
"1774547396850253861","Sun Mar 31 23:11:15 +0000 2024","1","@Tan_Mar3M Bansos Habis pendukung Gulung Gemak ","1774575214128673075","","Tan_Mar3M","in","jawa Timur Indonesia","0","0","0","https://x.com/KyaiMblebes/status/1774575214128673075","772656180283912192","KyaiMblebes"
"1774570509356962296","Sun Mar 31 23:11:09 +0000 2024","5","@tempodotco @GusIpul_ID mending sholawatan koplo kuikuikuikuikui sembari joged². Opo nyembah Kuburan ?!","1774575187822088220","","tempodotco","in","indonesia","0","0","0","https://x.com/Boys4O5/status/1774575187822088220","1705148717266006016","Boys4O5"
"1774575027662598438","Sun Mar 31 23:10:31 +0000 2024","0","Tol dimadura lbh baik Pak Basuki @KemenPU mw dibikin lebar spt apapun klo jalan konvensional disisi jalan bakal sgra diisi pedagang dan bahkan pasar2 tumpah baru yg tetap membuat kemacetan dan pelebaran jln tdk berguna Cc Pak @jokowi @mohmahfudmd @MH_SaidAbdullah @e100ss","1774575027662598438","","","in","jalan senja yang mulai sunyi.","0","0","0","https://x.com/bukan_bentoo/status/1774575027662598438","2733844658","bukan_bentoo"
"1774547624651280434","Sun Mar 31 23:10:26 +0000 2024","0","@Tan_Mar3M 58 % sudah habis masa berlaku sebeh para dukunnya. Menyan sembako membawa petaka kenaiakan Harga dan pajak. Saatnya dia ikut merasakan dari apa yg di suarakan yg 42 %. Selamat datang era 58 % Memvawa permaslahan dikemudian Hari.","1774575006288392573","","Tan_Mar3M","in","jawa Timur Indonesia","0","0","0","https://x.com/KyaiMblebes/status/1774575006288392573","772656180283912192","KyaiMblebes"
"1774351217537536055","Sun Mar 31 23:09:58 +0000 2024","0","@kompascom Tol dimadura lbh baik Pak Basuki @KemenPU mw dibikin lebar spt apapun klo jalan konvensional disisi jalan bakal sgra diisi pedagang dan bahkan pasar2 tumpah baru yg tetap membuat kemacetan dan pelebaran jln tdk berguna Cc Pak @jokowi @mohmahfudmd @MH_SaidAbdullah","1774574888214478897","","kompascom","in","jalan senja yang mulai sunyi.","0","0","0","https://x.com/bukan_bentoo/status/1774574888214478897","2733844658","bukan_bentoo"
"1774387741314412829","Sun Mar 31 23:09:06 +0000 2024","0","@chicohakim @jokowi Posisimu di tahun 2014 dan 2019 dimana..? Anda tak bisa lepas diri dari kondisi saat ini. Tangan anda juga belepotan.","1774574671733891434","","chicohakim","in","","0","0","0","https://x.com/Sigmahalim/status/1774574671733891434","1194978102029340673","Sigmahalim"
"1774416615091962305","Sun Mar 31 23:09:03 +0000 2024","0","@B_dzoel @Nadiem_Makarim Di rezim jokowi anak bangsa dibikin bodoh dan ditempa mental pengemis","1774574660086317248","","B_dzoel","in","Dimana aja terserah ente","0","0","0","https://x.com/CaprionDeni/status/1774574660086317248","1100819856381771778","CaprionDeni"
"1773615311196918048","Sun Mar 31 23:07:49 +0000 2024","0","@jokowi mantap","1774574350664081488","","jokowi","in","","0","0","0","https://x.com/kinan_arafah/status/1774574350664081488","1584449859565723648","kinan_arafah"
"1774306705763131856","Sun Mar 31 23:07:47 +0000 2024","0","@handajani23 @tirta_cipeng jenengmu disubut²...hayo loh...hayo loh !!","1774574338940993885","","handajani23","in","indonesia","0","0","0","https://x.com/Boys4O5/status/1774574338940993885","1705148717266006016","Boys4O5"
"1774514673892860238","Sun Mar 31 23:07:26 +0000 2024","1","@bread_selling @jokowi malaysia lemah... kalah sama rakyatnyah... jokowi dooong...","1774574253536612780","","bread_selling","in","indonesia","0","0","0","https://x.com/MurBaud1per2in/status/1774574253536612780","1174193469318938624","MurBaud1per2in"
"1774574117775446186","Sun Mar 31 23:06:54 +0000 2024","0","Lagian dalam Rezim @jokowi taunya cuma jualan pajak sama jual beli tanah rakyat doang Pada mampus akibat ketololannya sendiri hahahaha","1774574117775446186","","","in","Republik Kecubung","0","0","0","https://x.com/BabyChallege/status/1774574117775446186","1646214995615809538","BabyChallege"
"1774531154466812226","Sun Mar 31 23:06:47 +0000 2024","33","@KompasTV kabar2nya sich katanya si Ipul mau GANTIIN CAK IMIN jadi Ketum PKB JOKOWERS lagi dan lagi Mahkluk Perusak benar2 ni JOKOWI","1774574089581301787","","KompasTV","in","Kuala Lumpur, Wilayah Persekut","0","0","0","https://x.com/lenny1_rose/status/1774574089581301787","1550884011823640587","lenny1_rose"
"1774303360587612542","Sun Mar 31 23:06:38 +0000 2024","0","@jokowi mantap","1774574051266335017","","jokowi","in","","0","0","0","https://x.com/kinan_arafah/status/1774574051266335017","1584449859565723648","kinan_arafah"
"1774573989102600237","Sun Mar 31 23:06:23 +0000 2024","1","Cocok banget nih lagu buat pemilu curang nepotismenya jokowi rakyat terpaksa pura pura demokrasi https://t.co/EhYIaTgrSl","1774573989102600237","","","in","","0","0","1","https://x.com/PurbaLuhut8776/status/1774573989102600237","1732704392649043968","PurbaLuhut8776"
"1774533352844128383","Sun Mar 31 23:06:03 +0000 2024","0","@sukardiyahya162 Wkwkwk emang bener2 pemuja jokowi dan sesepesiesnya suka playing victim anying....ngakak klo baca dari awal. Memang bnr dirty vote","1774573903647814119","","sukardiyahya162","in","","0","0","0","https://x.com/vvvvvamansksb/status/1774573903647814119","1713892570382864384","vvvvvamansksb"
"1774375937418920445","Sun Mar 31 23:05:14 +0000 2024","1","@Penyuka_ombak Kita berani ga ya begini @KPK_RI @DivHumas_Polri @Puspen_TNI @jokowi ","1774573700500844676","","Penyuka_ombak","in","Indonesia","0","1","0","https://x.com/KekeySRiana/status/1774573700500844676","1263367555","KekeySRiana"
"1774308552297091140","Sun Mar 31 23:04:58 +0000 2024","1","@Lux_Boy77 Masalahnya di KKN : NEPOTISME nya... Jokowi... Itu SDH penyalahguna jabatan &amp; sumpah jabatan... Harusnya sudah bisa DIMAKZULKAN tuh Jokowi","1774573631752060954","","Lux_Boy77","in","Yogyakarta, Indonesia","0","1","0","https://x.com/ystiono105/status/1774573631752060954","1752959055143034880","ystiono105"
"1774005945863147933","Sun Mar 31 23:04:40 +0000 2024","0","@susipudjiastuti @jokowi @prabowo @ListyoSigitP Pdhl ap susahnya sih pmth memblokirnya ya ap emang gk ada niat","1774573554404827163","","susipudjiastuti","in","","0","0","0","https://x.com/dkrome999/status/1774573554404827163","1613723458705424385","dkrome999"
"1774573359751442554","Sun Mar 31 23:03:53 +0000 2024","1","Palestina Menunggu Uluran Kasih Sayang Kita Ayo Kita sisihkan sebagian Rizky Kita Untuk Meringankan Beban Hidup Mereka Yg Sedang Kesusahan . @cakimiNOW @DPP_PKB @jokowi @palestine #savePalestine https://t.co/31LfGCgbt5","1774573359751442554","https://pbs.twimg.com/media/GKCNDvea4AAyEtE.jpg","","in","Tazik - Batavia","0","0","1","https://x.com/z_soleh/status/1774573359751442554","473226743","z_soleh"
"1774444832234287322","Sun Mar 31 23:02:52 +0000 2024","1","@RomitsuT Mungkin udah ijin .. Pak Jokowi pake pesawat ngk ? Kagak .. pinjem boleh ? Yah udah pake aja. Ti ati di jalan ye ","1774573104863617382","","RomitsuT","in","Indonesia","0","0","0","https://x.com/febhnug/status/1774573104863617382","1148354362302844928","febhnug"
"1774572982612234709","Sun Mar 31 23:02:23 +0000 2024","0","Yok pantau terus MK. Disana buzzer tak diijinkan masuk so tidak ada informasi yang dikaburkan. Soal korupsi timah 271 T jangan memgalihkan perhatian. Cukup simpulkan saja : Itu korupsi jaman jokowi.. #sengketapilpres2024 #kpu #pilpres2024 #Pemilu2024","1774572982612234709","","","in","Makassar","0","0","0","https://x.com/AfiahSurahman/status/1774572982612234709","619208794","AfiahSurahman"
"1774572885572813038","Sun Mar 31 23:02:00 +0000 2024","0","Pemeran utamanya jokowi gibran beserta keluarga besar.","1774572885572813038","","","in","New Asgard, Tønsberg, Norway","0","0","0","https://x.com/samsuil_/status/1774572885572813038","107277799","samsuil_"
"1774409686915444819","Sun Mar 31 23:01:07 +0000 2024","0","@aly_benzema Buat 01 dan 03. Jika menurut mu kemenangan prabowo karna bansos dari jokowi. Maka jika benar ada bansos seperti itu tp buat anis dan ganjar. Apa lu bakal Terima?","1774572663022985406","","aly_benzema","in","","0","2","0","https://x.com/Prastyana4/status/1774572663022985406","1274551310646272000","Prastyana4"
